# Date,aapl,dia,dis,f,googl,ibm,ko,nyt,sso,ssys,tm,tri,vz
24-Feb-14,75.0,161.0,80.0,15.0,606.0,183.0,37.0,15.0,51.0,125.0,116.0,34.0,46.0
25-Feb-14,75.0,161.0,80.0,15.0,609.0,183.0,37.0,15.0,51.0,127.0,116.0,34.0,46.0
26-Feb-14,74.0,161.0,80.0,15.0,611.0,184.0,37.0,15.0,51.0,126.0,115.0,34.0,46.0
27-Feb-14,74.0,162.0,80.0,15.0,610.0,184.0,37.0,15.0,51.0,126.0,115.0,34.0,46.0
28-Feb-14,75.0,162.0,80.0,15.0,608.0,185.0,38.0,16.0,51.0,128.0,115.0,34.0,47.0
3-Mar-14,75.0,161.0,79.0,15.0,601.0,183.0,38.0,16.0,51.0,124.0,113.0,34.0,47.0
4-Mar-14,75.0,163.0,81.0,15.0,607.0,186.0,38.0,16.0,52.0,124.0,114.0,34.0,47.0
5-Mar-14,75.0,163.0,82.0,15.0,609.0,187.0,38.0,16.0,52.0,120.0,113.0,34.0,47.0
6-Mar-14,75.0,164.0,83.0,15.0,611.0,187.0,38.0,16.0,52.0,118.0,114.0,34.0,47.0
7-Mar-14,75.0,164.0,82.0,15.0,610.0,188.0,38.0,16.0,53.0,115.0,114.0,34.0,47.0
10-Mar-14,75.0,163.0,82.0,15.0,606.0,187.0,38.0,16.0,52.0,111.0,113.0,34.0,46.0
11-Mar-14,76.0,163.0,81.0,15.0,603.0,187.0,38.0,16.0,52.0,113.0,112.0,34.0,46.0
12-Mar-14,76.0,162.0,80.0,15.0,600.0,186.0,38.0,16.0,52.0,113.0,111.0,33.0,46.0
13-Mar-14,76.0,162.0,80.0,15.0,599.0,185.0,38.0,16.0,51.0,113.0,110.0,33.0,46.0
14-Mar-14,75.0,160.0,79.0,15.0,590.0,183.0,38.0,16.0,51.0,111.0,108.0,33.0,46.0
17-Mar-14,75.0,161.0,80.0,15.0,593.0,184.0,38.0,16.0,51.0,113.0,110.0,33.0,46.0
18-Mar-14,75.0,163.0,81.0,15.0,601.0,186.0,38.0,16.0,52.0,115.0,109.0,33.0,46.0
19-Mar-14,76.0,162.0,81.0,15.0,602.0,185.0,38.0,16.0,52.0,116.0,108.0,34.0,46.0
20-Mar-14,75.0,162.0,80.0,15.0,600.0,186.0,38.0,16.0,52.0,114.0,107.0,33.0,46.0
21-Mar-14,75.0,163.0,81.0,15.0,598.0,187.0,38.0,16.0,52.0,110.0,107.0,34.0,47.0
24-Mar-14,76.0,162.0,80.0,15.0,584.0,188.0,38.0,16.0,52.0,108.0,107.0,34.0,46.0
25-Mar-14,77.0,163.0,79.0,15.0,580.0,191.0,38.0,16.0,52.0,107.0,108.0,34.0,47.0
26-Mar-14,77.0,163.0,79.0,15.0,575.0,193.0,38.0,16.0,52.0,105.0,110.0,34.0,47.0
27-Mar-14,76.0,162.0,78.0,15.0,560.0,190.0,38.0,16.0,51.0,103.0,111.0,33.0,47.0
28-Mar-14,76.0,162.0,78.0,15.0,561.0,190.0,38.0,16.0,51.0,104.0,113.0,34.0,47.0
31-Mar-14,76.0,164.0,79.0,15.0,562.0,192.0,38.0,16.0,52.0,106.0,113.0,34.0,47.0
1-Apr-14,77.0,164.0,80.0,16.0,564.0,193.0,38.0,17.0,53.0,109.0,113.0,34.0,47.0
2-Apr-14,77.0,165.0,81.0,16.0,568.0,193.0,38.0,17.0,53.0,112.0,113.0,34.0,47.0
3-Apr-14,77.0,165.0,81.0,16.0,574.0,192.0,38.0,16.0,53.0,113.0,112.0,35.0,47.0
4-Apr-14,76.0,164.0,81.0,16.0,562.0,192.0,38.0,16.0,53.0,111.0,111.0,35.0,48.0
7-Apr-14,75.0,162.0,79.0,16.0,541.0,193.0,38.0,15.0,51.0,103.0,111.0,34.0,47.0
8-Apr-14,74.0,162.0,79.0,16.0,551.0,193.0,38.0,15.0,51.0,101.0,109.0,35.0,47.0
9-Apr-14,75.0,163.0,80.0,15.0,564.0,195.0,38.0,16.0,52.0,103.0,107.0,35.0,47.0
10-Apr-14,75.0,162.0,79.0,15.0,557.0,196.0,39.0,16.0,51.0,100.0,104.0,34.0,47.0
11-Apr-14,74.0,160.0,77.0,15.0,539.0,195.0,38.0,15.0,49.0,95.0,104.0,34.0,47.0
14-Apr-14,74.0,161.0,77.0,15.0,545.0,197.0,38.0,15.0,50.0,97.0,107.0,34.0,47.0
15-Apr-14,73.0,161.0,77.0,15.0,545.0,196.0,40.0,15.0,50.0,97.0,106.0,34.0,47.0
16-Apr-14,74.0,163.0,78.0,15.0,559.0,197.0,40.0,16.0,51.0,98.0,108.0,34.0,47.0
17-Apr-14,74.0,163.0,79.0,16.0,549.0,188.0,40.0,16.0,52.0,100.0,108.0,34.0,47.0
21-Apr-14,75.0,163.0,79.0,15.0,540.0,191.0,40.0,16.0,52.0,100.0,108.0,34.0,47.0
22-Apr-14,75.0,164.0,79.0,16.0,541.0,192.0,40.0,16.0,52.0,103.0,108.0,34.0,48.0
23-Apr-14,75.0,164.0,79.0,16.0,538.0,191.0,40.0,16.0,52.0,103.0,108.0,34.0,47.0
24-Apr-14,80.0,164.0,79.0,16.0,537.0,191.0,40.0,16.0,53.0,102.0,107.0,34.0,46.0
25-Apr-14,81.0,163.0,78.0,15.0,527.0,189.0,40.0,16.0,52.0,100.0,106.0,34.0,46.0
28-Apr-14,83.0,163.0,78.0,15.0,521.0,192.0,40.0,16.0,52.0,98.0,107.0,34.0,46.0
29-Apr-14,84.0,164.0,78.0,16.0,530.0,194.0,40.0,16.0,52.0,93.0,107.0,34.0,46.0
30-Apr-14,84.0,165.0,78.0,16.0,533.0,195.0,40.0,16.0,53.0,95.0,108.0,35.0,46.0
1-May-14,84.0,165.0,79.0,16.0,536.0,194.0,40.0,15.0,53.0,98.0,109.0,36.0,46.0
2-May-14,84.0,165.0,80.0,15.0,537.0,192.0,40.0,15.0,53.0,97.0,109.0,35.0,47.0
5-May-14,85.0,164.0,80.0,15.0,532.0,190.0,40.0,15.0,52.0,97.0,109.0,35.0,47.0
6-May-14,85.0,164.0,81.0,15.0,528.0,190.0,40.0,15.0,52.0,98.0,109.0,35.0,47.0
7-May-14,84.0,164.0,81.0,15.0,519.0,188.0,40.0,15.0,52.0,95.0,108.0,35.0,47.0
8-May-14,84.0,165.0,81.0,15.0,519.0,189.0,40.0,15.0,52.0,94.0,108.0,35.0,48.0
9-May-14,83.0,165.0,81.0,15.0,521.0,189.0,40.0,15.0,52.0,88.0,108.0,35.0,48.0
12-May-14,84.0,166.0,82.0,15.0,534.0,191.0,40.0,15.0,53.0,89.0,109.0,35.0,48.0
13-May-14,84.0,167.0,82.0,15.0,540.0,192.0,41.0,15.0,54.0,89.0,110.0,36.0,48.0
14-May-14,84.0,166.0,81.0,15.0,537.0,190.0,40.0,15.0,53.0,90.0,110.0,36.0,48.0
15-May-14,84.0,165.0,80.0,15.0,530.0,187.0,40.0,14.0,52.0,88.0,109.0,36.0,47.0
16-May-14,84.0,164.0,80.0,15.0,528.0,186.0,40.0,14.0,52.0,88.0,109.0,35.0,48.0
19-May-14,85.0,164.0,80.0,15.0,533.0,186.0,40.0,15.0,53.0,89.0,108.0,35.0,49.0
20-May-14,86.0,163.0,81.0,15.0,540.0,185.0,40.0,14.0,53.0,88.0,107.0,35.0,49.0
21-May-14,86.0,164.0,81.0,15.0,546.0,186.0,40.0,14.0,53.0,88.0,107.0,35.0,49.0
22-May-14,86.0,165.0,82.0,15.0,554.0,185.0,40.0,14.0,53.0,91.0,109.0,35.0,49.0
23-May-14,87.0,165.0,82.0,15.0,560.0,185.0,40.0,14.0,54.0,94.0,109.0,35.0,49.0
27-May-14,88.0,166.0,83.0,16.0,570.0,184.0,40.0,15.0,54.0,95.0,109.0,35.0,49.0
28-May-14,89.0,166.0,83.0,16.0,573.0,183.0,40.0,15.0,54.0,94.0,110.0,35.0,49.0
29-May-14,90.0,166.0,83.0,16.0,571.0,183.0,40.0,14.0,55.0,94.0,111.0,35.0,49.0
30-May-14,90.0,166.0,83.0,16.0,570.0,183.0,40.0,14.0,55.0,93.0,113.0,34.0,49.0
2-Jun-14,90.0,167.0,84.0,16.0,565.0,185.0,40.0,14.0,55.0,92.0,113.0,35.0,50.0
3-Jun-14,90.0,166.0,83.0,16.0,557.0,184.0,40.0,14.0,55.0,91.0,114.0,34.0,49.0
4-Jun-14,91.0,166.0,83.0,16.0,553.0,184.0,40.0,14.0,55.0,90.0,114.0,34.0,49.0
5-Jun-14,92.0,167.0,84.0,16.0,560.0,185.0,40.0,14.0,56.0,90.0,114.0,34.0,49.0
6-Jun-14,92.0,168.0,84.0,16.0,565.0,186.0,40.0,15.0,57.0,91.0,114.0,34.0,49.0
9-Jun-14,93.0,169.0,85.0,17.0,568.0,186.0,40.0,15.0,57.0,91.0,115.0,35.0,49.0
10-Jun-14,94.0,169.0,85.0,17.0,568.0,185.0,40.0,15.0,57.0,91.0,113.0,35.0,49.0
11-Jun-14,94.0,168.0,84.0,16.0,566.0,183.0,40.0,15.0,56.0,91.0,114.0,35.0,49.0
12-Jun-14,93.0,167.0,83.0,16.0,562.0,181.0,40.0,15.0,56.0,93.0,114.0,35.0,49.0
13-Jun-14,91.0,167.0,82.0,16.0,558.0,182.0,40.0,15.0,56.0,94.0,114.0,35.0,49.0
16-Jun-14,91.0,167.0,82.0,16.0,554.0,182.0,40.0,15.0,56.0,96.0,114.0,35.0,49.0
17-Jun-14,92.0,167.0,83.0,16.0,551.0,182.0,40.0,15.0,56.0,100.0,114.0,35.0,49.0
18-Jun-14,92.0,168.0,83.0,16.0,556.0,182.0,41.0,15.0,57.0,102.0,115.0,35.0,49.0
19-Jun-14,91.0,168.0,83.0,16.0,561.0,183.0,41.0,15.0,57.0,101.0,117.0,35.0,49.0
20-Jun-14,91.0,169.0,83.0,16.0,564.0,182.0,41.0,15.0,58.0,102.0,118.0,35.0,49.0
23-Jun-14,91.0,168.0,82.0,16.0,569.0,181.0,41.0,15.0,58.0,105.0,117.0,36.0,49.0
24-Jun-14,90.0,168.0,82.0,16.0,574.0,181.0,41.0,15.0,57.0,107.0,116.0,36.0,49.0
25-Jun-14,90.0,167.0,83.0,17.0,580.0,180.0,41.0,15.0,57.0,107.0,117.0,36.0,49.0
26-Jun-14,90.0,167.0,84.0,17.0,585.0,180.0,41.0,15.0,57.0,108.0,117.0,36.0,49.0
27-Jun-14,91.0,167.0,84.0,17.0,585.0,180.0,42.0,15.0,57.0,110.0,118.0,36.0,49.0
30-Jun-14,92.0,167.0,85.0,17.0,585.0,181.0,42.0,15.0,57.0,113.0,119.0,36.0,49.0
1-Jul-14,93.0,168.0,86.0,17.0,589.0,184.0,42.0,15.0,58.0,118.0,121.0,36.0,49.0
2-Jul-14,93.0,169.0,86.0,17.0,591.0,187.0,42.0,15.0,58.0,116.0,122.0,36.0,49.0
3-Jul-14,93.0,170.0,86.0,17.0,592.0,188.0,42.0,15.0,59.0,115.0,121.0,36.0,49.0
7-Jul-14,95.0,169.0,86.0,17.0,591.0,187.0,42.0,15.0,59.0,115.0,121.0,36.0,49.0
8-Jul-14,95.0,169.0,86.0,17.0,581.0,187.0,42.0,14.0,58.0,108.0,120.0,36.0,48.0
9-Jul-14,95.0,169.0,86.0,17.0,580.0,187.0,41.0,14.0,58.0,105.0,119.0,36.0,48.0
10-Jul-14,94.0,168.0,86.0,17.0,577.0,187.0,41.0,14.0,57.0,103.0,117.0,36.0,49.0
11-Jul-14,95.0,168.0,86.0,17.0,584.0,187.0,42.0,14.0,58.0,104.0,118.0,36.0,50.0
14-Jul-14,96.0,170.0,87.0,17.0,591.0,189.0,42.0,14.0,58.0,105.0,119.0,36.0,50.0
15-Jul-14,96.0,170.0,86.0,17.0,592.0,189.0,42.0,14.0,58.0,105.0,118.0,36.0,50.0
16-Jul-14,95.0,170.0,86.0,17.0,593.0,192.0,42.0,14.0,59.0,104.0,119.0,36.0,50.0
17-Jul-14,93.0,170.0,85.0,17.0,584.0,193.0,41.0,14.0,58.0,102.0,118.0,36.0,50.0
18-Jul-14,93.0,170.0,85.0,17.0,601.0,191.0,42.0,14.0,58.0,103.0,118.0,36.0,50.0
21-Jul-14,94.0,170.0,85.0,17.0,599.0,190.0,42.0,14.0,58.0,103.0,118.0,36.0,50.0
22-Jul-14,94.0,170.0,86.0,17.0,602.0,192.0,41.0,14.0,59.0,103.0,119.0,36.0,50.0
23-Jul-14,96.0,170.0,86.0,17.0,603.0,194.0,40.0,14.0,59.0,104.0,119.0,36.0,50.0
24-Jul-14,96.0,170.0,86.0,17.0,604.0,194.0,40.0,14.0,59.0,103.0,119.0,36.0,51.0
25-Jul-14,97.0,169.0,86.0,17.0,598.0,194.0,40.0,13.0,59.0,104.0,119.0,36.0,51.0
28-Jul-14,98.0,169.0,86.0,17.0,597.0,195.0,40.0,13.0,58.0,102.0,120.0,36.0,51.0
29-Jul-14,98.0,169.0,86.0,17.0,595.0,195.0,40.0,13.0,58.0,102.0,120.0,37.0,52.0
30-Jul-14,98.0,168.0,86.0,17.0,595.0,194.0,40.0,12.0,58.0,104.0,120.0,37.0,51.0
31-Jul-14,96.0,166.0,86.0,17.0,584.0,192.0,39.0,12.0,56.0,101.0,118.0,37.0,50.0
1-Aug-14,95.0,164.0,85.0,16.0,576.0,190.0,39.0,12.0,55.0,98.0,117.0,37.0,50.0
4-Aug-14,95.0,164.0,86.0,17.0,578.0,189.0,39.0,12.0,56.0,98.0,118.0,37.0,50.0
5-Aug-14,95.0,164.0,86.0,16.0,575.0,187.0,39.0,12.0,55.0,97.0,119.0,37.0,49.0
6-Aug-14,94.0,163.0,86.0,16.0,572.0,185.0,39.0,12.0,55.0,97.0,116.0,37.0,49.0
7-Aug-14,94.0,164.0,86.0,16.0,573.0,185.0,39.0,12.0,55.0,113.0,117.0,37.0,48.0
8-Aug-14,94.0,164.0,86.0,16.0,574.0,185.0,39.0,12.0,55.0,114.0,117.0,37.0,48.0
11-Aug-14,95.0,165.0,87.0,17.0,577.0,187.0,39.0,12.0,56.0,114.0,116.0,37.0,48.0
12-Aug-14,96.0,165.0,87.0,17.0,573.0,187.0,39.0,12.0,56.0,114.0,117.0,37.0,48.0
13-Aug-14,96.0,166.0,87.0,17.0,580.0,187.0,39.0,12.0,57.0,113.0,117.0,37.0,48.0
14-Aug-14,97.0,166.0,88.0,17.0,585.0,187.0,40.0,12.0,57.0,110.0,117.0,37.0,48.0
15-Aug-14,97.0,166.0,89.0,17.0,585.0,187.0,40.0,12.0,57.0,109.0,116.0,37.0,48.0
18-Aug-14,98.0,167.0,89.0,17.0,590.0,188.0,41.0,12.0,58.0,109.0,117.0,38.0,48.0
19-Aug-14,99.0,168.0,90.0,17.0,596.0,189.0,41.0,12.0,59.0,110.0,117.0,37.0,48.0
20-Aug-14,100.0,169.0,89.0,17.0,595.0,189.0,41.0,12.0,59.0,110.0,115.0,37.0,48.0
21-Aug-14,100.0,170.0,90.0,17.0,593.0,191.0,41.0,12.0,59.0,110.0,115.0,37.0,48.0
22-Aug-14,100.0,170.0,90.0,17.0,592.0,190.0,41.0,12.0,59.0,113.0,114.0,37.0,48.0
25-Aug-14,101.0,170.0,90.0,17.0,592.0,191.0,41.0,12.0,60.0,115.0,114.0,37.0,48.0
26-Aug-14,101.0,170.0,90.0,17.0,589.0,192.0,41.0,12.0,60.0,115.0,115.0,37.0,49.0
27-Aug-14,101.0,171.0,90.0,17.0,585.0,192.0,41.0,12.0,60.0,116.0,114.0,37.0,49.0
28-Aug-14,102.0,170.0,90.0,17.0,580.0,191.0,41.0,12.0,60.0,117.0,114.0,37.0,49.0
29-Aug-14,102.0,170.0,89.0,17.0,581.0,192.0,41.0,12.0,60.0,120.0,114.0,37.0,49.0
2-Sep-14,103.0,170.0,90.0,17.0,585.0,192.0,41.0,12.0,60.0,120.0,116.0,37.0,49.0
3-Sep-14,100.0,171.0,90.0,17.0,590.0,192.0,41.0,12.0,60.0,120.0,116.0,38.0,49.0
4-Sep-14,98.0,170.0,90.0,17.0,593.0,191.0,41.0,12.0,60.0,121.0,116.0,38.0,49.0
5-Sep-14,98.0,170.0,90.0,17.0,596.0,190.0,41.0,12.0,60.0,119.0,116.0,38.0,49.0
8-Sep-14,98.0,171.0,90.0,16.0,600.0,190.0,41.0,12.0,60.0,121.0,116.0,38.0,49.0
9-Sep-14,99.0,170.0,90.0,16.0,595.0,190.0,41.0,12.0,60.0,120.0,115.0,37.0,49.0
10-Sep-14,99.0,170.0,89.0,16.0,591.0,190.0,42.0,12.0,59.0,121.0,116.0,37.0,48.0
11-Sep-14,100.0,170.0,89.0,16.0,589.0,191.0,41.0,12.0,60.0,124.0,116.0,37.0,48.0
12-Sep-14,101.0,170.0,89.0,16.0,587.0,191.0,41.0,12.0,59.0,124.0,117.0,37.0,48.0
15-Sep-14,102.0,170.0,89.0,16.0,581.0,191.0,41.0,11.0,59.0,122.0,117.0,37.0,48.0
16-Sep-14,100.0,170.0,89.0,16.0,585.0,192.0,41.0,11.0,59.0,122.0,117.0,37.0,48.0
17-Sep-14,101.0,171.0,90.0,16.0,591.0,192.0,41.0,11.0,60.0,126.0,117.0,37.0,49.0
18-Sep-14,101.0,172.0,90.0,16.0,595.0,193.0,41.0,11.0,61.0,128.0,119.0,37.0,49.0
19-Sep-14,101.0,172.0,90.0,16.0,602.0,194.0,42.0,11.0,61.0,127.0,119.0,37.0,50.0
22-Sep-14,101.0,171.0,89.0,16.0,599.0,193.0,42.0,11.0,60.0,123.0,119.0,36.0,50.0
23-Sep-14,101.0,170.0,88.0,16.0,593.0,192.0,41.0,11.0,59.0,121.0,118.0,36.0,49.0
24-Sep-14,101.0,171.0,88.0,16.0,595.0,191.0,42.0,11.0,59.0,123.0,118.0,36.0,50.0
25-Sep-14,99.0,170.0,88.0,16.0,591.0,190.0,41.0,11.0,59.0,121.0,118.0,36.0,49.0
26-Sep-14,99.0,170.0,88.0,16.0,587.0,189.0,42.0,11.0,59.0,121.0,118.0,36.0,49.0
29-Sep-14,99.0,169.0,88.0,15.0,585.0,189.0,42.0,11.0,58.0,121.0,117.0,36.0,49.0
30-Sep-14,100.0,170.0,88.0,14.0,587.0,189.0,42.0,11.0,59.0,121.0,117.0,36.0,49.0
1-Oct-14,99.0,168.0,88.0,14.0,583.0,188.0,42.0,11.0,57.0,117.0,117.0,36.0,49.0
2-Oct-14,99.0,167.0,86.0,14.0,579.0,187.0,42.0,12.0,57.0,115.0,114.0,36.0,49.0
3-Oct-14,99.0,169.0,88.0,14.0,585.0,188.0,42.0,13.0,58.0,116.0,115.0,36.0,49.0
6-Oct-14,99.0,169.0,88.0,14.0,588.0,189.0,43.0,12.0,58.0,116.0,116.0,37.0,50.0
7-Oct-14,99.0,167.0,87.0,14.0,579.0,186.0,43.0,12.0,57.0,114.0,116.0,37.0,49.0
8-Oct-14,99.0,168.0,87.0,14.0,577.0,187.0,44.0,12.0,57.0,115.0,115.0,36.0,49.0
9-Oct-14,101.0,167.0,86.0,14.0,576.0,187.0,44.0,12.0,57.0,114.0,115.0,36.0,49.0
10-Oct-14,100.0,166.0,86.0,13.0,563.0,186.0,44.0,11.0,55.0,108.0,114.0,36.0,49.0
13-Oct-14,100.0,164.0,85.0,13.0,551.0,184.0,44.0,11.0,54.0,106.0,113.0,36.0,48.0
14-Oct-14,99.0,163.0,84.0,13.0,550.0,184.0,43.0,12.0,53.0,110.0,111.0,35.0,48.0
15-Oct-14,97.0,160.0,81.0,13.0,538.0,181.0,43.0,12.0,51.0,111.0,109.0,35.0,47.0
16-Oct-14,96.0,160.0,80.0,13.0,532.0,179.0,42.0,12.0,51.0,115.0,109.0,35.0,47.0
17-Oct-14,97.0,163.0,83.0,14.0,531.0,181.0,42.0,12.0,53.0,118.0,109.0,35.0,47.0
20-Oct-14,99.0,162.0,84.0,14.0,526.0,168.0,43.0,12.0,54.0,117.0,112.0,35.0,48.0
21-Oct-14,102.0,165.0,86.0,14.0,536.0,164.0,40.0,12.0,56.0,119.0,112.0,36.0,48.0
22-Oct-14,103.0,165.0,87.0,14.0,543.0,162.0,40.0,12.0,56.0,116.0,112.0,36.0,48.0
23-Oct-14,104.0,166.0,88.0,14.0,551.0,162.0,40.0,13.0,57.0,116.0,113.0,36.0,48.0
24-Oct-14,105.0,167.0,88.0,14.0,551.0,162.0,41.0,12.0,57.0,117.0,114.0,36.0,48.0
27-Oct-14,105.0,167.0,88.0,13.0,549.0,162.0,40.0,12.0,57.0,116.0,114.0,36.0,49.0
28-Oct-14,106.0,168.0,89.0,14.0,555.0,162.0,40.0,13.0,59.0,117.0,114.0,37.0,49.0
29-Oct-14,106.0,169.0,89.0,14.0,560.0,163.0,40.0,13.0,59.0,115.0,115.0,37.0,49.0
30-Oct-14,106.0,170.0,89.0,13.0,558.0,163.0,41.0,12.0,59.0,115.0,115.0,37.0,49.0
31-Oct-14,107.0,173.0,91.0,14.0,567.0,164.0,41.0,12.0,61.0,118.0,120.0,37.0,50.0
3-Nov-14,108.0,173.0,91.0,14.0,564.0,164.0,41.0,12.0,61.0,121.0,121.0,37.0,50.0
4-Nov-14,108.0,173.0,91.0,13.0,562.0,163.0,41.0,12.0,61.0,121.0,119.0,37.0,50.0
5-Nov-14,108.0,174.0,90.0,13.0,560.0,162.0,42.0,12.0,61.0,109.0,121.0,37.0,50.0
6-Nov-14,108.0,174.0,91.0,14.0,553.0,161.0,42.0,12.0,62.0,107.0,119.0,37.0,50.0
7-Nov-14,108.0,175.0,89.0,14.0,553.0,161.0,42.0,12.0,62.0,104.0,118.0,37.0,50.0
10-Nov-14,108.0,175.0,89.0,14.0,555.0,162.0,42.0,12.0,62.0,104.0,117.0,37.0,50.0
11-Nov-14,109.0,175.0,89.0,14.0,559.0,163.0,42.0,12.0,62.0,103.0,118.0,37.0,50.0
12-Nov-14,110.0,175.0,89.0,14.0,559.0,162.0,42.0,12.0,62.0,100.0,118.0,38.0,50.0
13-Nov-14,112.0,176.0,90.0,14.0,558.0,162.0,42.0,13.0,62.0,101.0,119.0,38.0,50.0
14-Nov-14,113.0,176.0,90.0,15.0,555.0,163.0,42.0,12.0,62.0,103.0,119.0,38.0,51.0
17-Nov-14,114.0,176.0,90.0,15.0,550.0,164.0,42.0,12.0,62.0,104.0,118.0,38.0,51.0
18-Nov-14,114.0,176.0,90.0,15.0,547.0,163.0,43.0,12.0,63.0,105.0,119.0,38.0,51.0
19-Nov-14,114.0,176.0,89.0,15.0,544.0,161.0,43.0,12.0,63.0,104.0,120.0,38.0,50.0
20-Nov-14,115.0,176.0,89.0,15.0,543.0,160.0,44.0,12.0,63.0,102.0,119.0,38.0,50.0
21-Nov-14,116.0,178.0,89.0,15.0,548.0,161.0,44.0,12.0,64.0,102.0,121.0,38.0,50.0
24-Nov-14,117.0,177.0,89.0,15.0,547.0,162.0,44.0,12.0,64.0,103.0,121.0,38.0,49.0
25-Nov-14,118.0,177.0,91.0,15.0,548.0,162.0,44.0,12.0,64.0,104.0,121.0,38.0,49.0
26-Nov-14,118.0,177.0,91.0,15.0,548.0,161.0,44.0,12.0,64.0,103.0,121.0,38.0,49.0
